Algorithm,Metadata,Rundata,Pulls
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":101.978,\"Optimal Mean\":0.945244}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":204.975,\"Optimal Mean\":0.914386}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1776.09,\"Optimal Mean\":0.869838}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":478.296,\"Optimal Mean\":0.939182}",223962
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":96.9692,\"Optimal Mean\":0.798867}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":86.8712,\"Optimal Mean\":0.928746}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":48.7379,\"Optimal Mean\":0.967812}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":106.962,\"Optimal Mean\":0.902681}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":93.9064,\"Optimal Mean\":0.964839}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":69.0002,\"Optimal Mean\":0.96719}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":96.009,\"Optimal Mean\":0.69149}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":111.138,\"Optimal Mean\":0.966518}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":117.613,\"Optimal Mean\":0.915346}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":495.62,\"Optimal Mean\":0.911144}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":234.555,\"Optimal Mean\":0.932244}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":645.174,\"Optimal Mean\":0.980473}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1135.19,\"Optimal Mean\":0.847388}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":152.064,\"Optimal Mean\":0.854468}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":91.202,\"Optimal Mean\":0.86351}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":317.765,\"Optimal Mean\":0.984873}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":690.677,\"Optimal Mean\":0.932248}",345758
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":67.9501,\"Optimal Mean\":0.944738}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1679.41,\"Optimal Mean\":0.952986}",345758
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":759.266,\"Optimal Mean\":0.990061}",235062
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":28.642,\"Optimal Mean\":0.847046}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":3118.91,\"Optimal Mean\":0.835815}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1996.6,\"Optimal Mean\":0.828498}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":58.5865,\"Optimal Mean\":0.91872}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":5775.41,\"Optimal Mean\":0.991622}",1967676
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":2422.84,\"Optimal Mean\":0.829435}",356858
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1191.63,\"Optimal Mean\":0.741916}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":130.302,\"Optimal Mean\":0.983194}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":45.0718,\"Optimal Mean\":0.96876}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":4584.96,\"Optimal Mean\":0.680594}",1967676
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":103.279,\"Optimal Mean\":0.99862}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1920.66,\"Optimal Mean\":0.975872}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":739.734,\"Optimal Mean\":0.906513}",223962
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":54.7722,\"Optimal Mean\":0.994907}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":97.749,\"Optimal Mean\":0.942794}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":203.52,\"Optimal Mean\":0.707576}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":51.8874,\"Optimal Mean\":0.933053}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":362.071,\"Optimal Mean\":0.859139}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":447.225,\"Optimal Mean\":0.997431}",223962
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":237.157,\"Optimal Mean\":0.989441}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":3717.03,\"Optimal Mean\":0.957972}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":2988.9,\"Optimal Mean\":0.969471}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":59.9875,\"Optimal Mean\":0.846708}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":7443.19,\"Optimal Mean\":0.958263}",2926840
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":341.645,\"Optimal Mean\":0.834337}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":307.711,\"Optimal Mean\":0.974735}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":79.7656,\"Optimal Mean\":0.978374}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":383.972,\"Optimal Mean\":0.881469}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":127.556,\"Optimal Mean\":0.956864}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":913.139,\"Optimal Mean\":0.963456}",223962
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":165.862,\"Optimal Mean\":0.826115}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":177.121,\"Optimal Mean\":0.912593}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":145.094,\"Optimal Mean\":0.90148}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":2134.76,\"Optimal Mean\":0.740044}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":101.307,\"Optimal Mean\":0.924952}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":136.251,\"Optimal Mean\":0.830405}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":85.9767,\"Optimal Mean\":0.798364}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":299.08,\"Optimal Mean\":0.948068}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":116.764,\"Optimal Mean\":0.883337}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":54.0262,\"Optimal Mean\":0.893024}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":329.607,\"Optimal Mean\":0.998079}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":142.4,\"Optimal Mean\":0.871557}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":3542.85,\"Optimal Mean\":0.963075}",710564
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":28.2515,\"Optimal Mean\":0.947466}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":40.7514,\"Optimal Mean\":0.997196}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":155.086,\"Optimal Mean\":0.892411}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1622.63,\"Optimal Mean\":0.851765}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":119.766,\"Optimal Mean\":0.920868}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":325.622,\"Optimal Mean\":0.869561}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":191.948,\"Optimal Mean\":0.960208}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":72.9253,\"Optimal Mean\":0.920099}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":136.194,\"Optimal Mean\":0.924481}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":93.9314,\"Optimal Mean\":0.781413}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":152.462,\"Optimal Mean\":0.860588}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":107.087,\"Optimal Mean\":0.790354}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":245.055,\"Optimal Mean\":0.950974}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":33.1014,\"Optimal Mean\":0.910643}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1090.86,\"Optimal Mean\":0.854462}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":2727.35,\"Optimal Mean\":0.945033}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":238.901,\"Optimal Mean\":0.979694}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":414.365,\"Optimal Mean\":0.939475}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":439.544,\"Optimal Mean\":0.978917}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":305.762,\"Optimal Mean\":0.955114}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":167.302,\"Optimal Mean\":0.794334}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":44.5937,\"Optimal Mean\":0.977978}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":66.8384,\"Optimal Mean\":0.921838}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":274.451,\"Optimal Mean\":0.985543}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":877.086,\"Optimal Mean\":0.964968}",223962
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":55.6658,\"Optimal Mean\":0.898218}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":672.409,\"Optimal Mean\":0.944859}",345758
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":54.9852,\"Optimal Mean\":0.911852}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":5877.27,\"Optimal Mean\":0.969803}",2000394
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":147.583,\"Optimal Mean\":0.959616}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":567.59,\"Optimal Mean\":0.967784}",223962
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":197.8,\"Optimal Mean\":0.87911}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":406.208,\"Optimal Mean\":0.897562}",146878
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":242.048,\"Optimal Mean\":0.889966}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":215.466,\"Optimal Mean\":0.881158}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":28.1172,\"Optimal Mean\":0.860351}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":169.448,\"Optimal Mean\":0.99372}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":3867.78,\"Optimal Mean\":0.79187}",1166267
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":137.146,\"Optimal Mean\":0.891642}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":159.062,\"Optimal Mean\":0.963895}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1674.63,\"Optimal Mean\":0.887976}",699464
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":34.0342,\"Optimal Mean\":0.908965}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":119.223,\"Optimal Mean\":0.835327}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":100.467,\"Optimal Mean\":0.843795}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":49.8492,\"Optimal Mean\":0.966137}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":912.944,\"Optimal Mean\":0.981878}",356858
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":36.9294,\"Optimal Mean\":0.914037}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":7448.35,\"Optimal Mean\":0.598205}",2588993
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":50.4965,\"Optimal Mean\":0.952414}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":144.212,\"Optimal Mean\":0.875134}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":54.8451,\"Optimal Mean\":0.904172}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":125.511,\"Optimal Mean\":0.975836}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1495.16,\"Optimal Mean\":0.925586}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":770.947,\"Optimal Mean\":0.788725}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":139.264,\"Optimal Mean\":0.992553}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":464.969,\"Optimal Mean\":0.845491}",146878
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":3853.74,\"Optimal Mean\":0.952573}",699464
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1441.02,\"Optimal Mean\":0.88738}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1333.1,\"Optimal Mean\":0.992238}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1014.94,\"Optimal Mean\":0.786923}",414877
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":383.665,\"Optimal Mean\":0.76822}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":281.669,\"Optimal Mean\":0.899755}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":258.194,\"Optimal Mean\":0.944198}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":455.593,\"Optimal Mean\":0.858141}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":79.1977,\"Optimal Mean\":0.888349}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":42.2884,\"Optimal Mean\":0.966823}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":597.427,\"Optimal Mean\":0.921842}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1192.33,\"Optimal Mean\":0.970256}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":111.736,\"Optimal Mean\":0.993079}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":145.895,\"Optimal Mean\":0.831534}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":120.975,\"Optimal Mean\":0.75915}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":71.0609,\"Optimal Mean\":0.965125}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":108.008,\"Optimal Mean\":0.961316}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":757.96,\"Optimal Mean\":0.85554}",223962
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":249.497,\"Optimal Mean\":0.816688}",141291
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1148.61,\"Optimal Mean\":0.95194}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":68.0078,\"Optimal Mean\":0.996127}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":79.8727,\"Optimal Mean\":0.84995}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":87.3016,\"Optimal Mean\":0.761599}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":3794.24,\"Optimal Mean\":0.842444}",699464
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":140.765,\"Optimal Mean\":0.985022}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":110.053,\"Optimal Mean\":0.844754}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":188.73,\"Optimal Mean\":0.873254}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":768.177,\"Optimal Mean\":0.978304}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":433.971,\"Optimal Mean\":0.899512}",146878
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":101.729,\"Optimal Mean\":0.929526}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":34.2782,\"Optimal Mean\":0.887064}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":362.897,\"Optimal Mean\":0.975654}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":489.198,\"Optimal Mean\":0.987566}",146878
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":65.4583,\"Optimal Mean\":0.995751}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":2981.06,\"Optimal Mean\":0.890338}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":844.954,\"Optimal Mean\":0.986245}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1605.86,\"Optimal Mean\":0.969484}",544950
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":414.215,\"Optimal Mean\":0.998934}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1745.1,\"Optimal Mean\":0.929996}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":561.775,\"Optimal Mean\":0.943589}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":59.1524,\"Optimal Mean\":0.995259}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":82.7292,\"Optimal Mean\":0.998813}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":502.564,\"Optimal Mean\":0.858768}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1057.29,\"Optimal Mean\":0.998142}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":139.255,\"Optimal Mean\":0.761577}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":931.594,\"Optimal Mean\":0.965637}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":87.7791,\"Optimal Mean\":0.942455}",80860
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":108.408,\"Optimal Mean\":0.829077}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":476.475,\"Optimal Mean\":0.994916}",191244
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":166.724,\"Optimal Mean\":0.986183}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1506.6,\"Optimal Mean\":0.929894}",345758
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":441.925,\"Optimal Mean\":0.81871}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":408.005,\"Optimal Mean\":0.829791}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":282.567,\"Optimal Mean\":0.954943}",135778
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":1864.52,\"Optimal Mean\":0.6449}",577668
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":2039.61,\"Optimal Mean\":0.725152}",812675
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":422.327,\"Optimal Mean\":0.825}",146878
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":231.502,\"Optimal Mean\":0.863891}",103060
"Exponential Gap Elimination","{\"Confidence\":0.1,\"Arms\":10}","{\"Regret\":0,\"H1\":2692.73,\"Optimal Mean\":0.893582}",577668
